id_denuncia,timestamp,fecha_hecho,tipo_denunciante,departamento,ciudad_localidad,referencia_lugar,url_mapa,latitud,longitud,categoria_codigo,categoria_label,subcategoria,motivo_original,descripcion_libre,recurrencia,urgencia,denuncia_previa,organismo_previo,adjunto_url,via_ingreso,fuente,año,mes,trimestre,semana_año,dia_semana,hora,mes_nombre
URY-201801301,2018-06-09,2018-06-09,,Canelones,San Luis ,,,-34.3245,-56.154,CAT_01,Fauna silvestre,Fauna,Fauna,Caza de jabalíes con perros.,,,,,,Web,historico_2010_2019,2018,6,2,23,5,0,Jun
URY-201801306,2018-06-09,2018-06-09,,Canelones,Las Vegas ,,,-34.4672,-56.4283,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Vehículos sobre faja defensa de costa.,,,,,,Web,historico_2010_2019,2018,6,2,23,5,0,Jun
URY-201801307,2018-06-09,2018-06-09,,Canelones,Las Vegas ,,,-34.4525,-56.2795,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Auto escapado de PNN.,,,,,,Web,historico_2010_2019,2018,6,2,23,5,0,Jun
URY-201801308,2018-06-09,2018-06-09,,Canelones,Las Vegas ,,,-34.6325,-56.3154,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Auto con chapa Argentina que evadio a PNN.,,,,,,Web,historico_2010_2019,2018,6,2,23,5,0,Jun
URY-201801309,2018-06-09,2018-06-09,,Paysandú,Paysandu,,,-32.3476,-58.1205,CAT_03,Contaminación del aire,Olores,Olores,Olores fuertes en el patio de la casa como a gas natural.,,,,,,Web,historico_2010_2019,2018,6,2,23,5,0,Jun
URY-201801305,2018-06-09,2018-06-09,,Canelones,El Pinar ,,,-34.3499,-56.3342,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Construcción en faja costera.,,,,,,Web,historico_2010_2019,2018,6,2,23,5,0,Jun
URY-201801310,2018-06-10,2018-06-10,,Soriano,Mercedes ,,,-33.6534,-58.1592,CAT_03,Contaminación del aire,Emisiones al aire,Emisiones al aire,Emisiones de hollín desde la chimenea del hotel lindero.,,,,,,Web,historico_2010_2019,2018,6,2,23,6,0,Jun
URY-201801311,2018-06-11,2018-06-11,,Maldonado,Playa Verde ,,,-35.0084,-54.7761,CAT_09,Otro problema ambiental,Incumplimiento de autorizaciones,Incumplimiento de autorizaciones,Incumplimiento de RM 147415.,,,,,,Web,historico_2010_2019,2018,6,2,24,0,0,Jun
URY-201801312,2018-06-11,2018-06-11,,Maldonado,Playa Verde ,,,-34.6731,-54.8858,CAT_09,Otro problema ambiental,Incumplimiento de autorizaciones,Incumplimiento de autorizaciones,Incumplimiento de RM 147415.,,,,,,Web,historico_2010_2019,2018,6,2,24,0,0,Jun
URY-201801316,2018-06-11,2018-06-11,,Maldonado,Playa Verde ,,,-35.0746,-54.8549,CAT_09,Otro problema ambiental,Incumplimiento de autorizaciones,Incumplimiento de autorizaciones,Incumplimiento de RM 147415 del 2005 que suspendió la actividad ilícita de la bloquera en cuestión.,,,,,,Web,historico_2010_2019,2018,6,2,24,0,0,Jun
URY-201801314,2018-06-11,2018-06-11,,Maldonado,Playa Verde ,,,-34.7405,-54.8679,CAT_09,Otro problema ambiental,Incumplimiento de autorizaciones,Incumplimiento de autorizaciones,Prendió máquina cuando está suspendido desde 2015.,,,,,,Web,historico_2010_2019,2018,6,2,24,0,0,Jun
URY-201801315,2018-06-11,2018-06-11,,Maldonado,Playa Verde ,,,-34.8202,-54.8821,CAT_09,Otro problema ambiental,Incumplimiento de autorizaciones,Incumplimiento de autorizaciones,Producción de productos de hormigón por tratarse de un predio rural.,,,,,,Web,historico_2010_2019,2018,6,2,24,0,0,Jun
URY-201801313,2018-06-11,2018-06-11,,Montevideo,Montevideo,,,-34.754,-55.9737,CAT_01,Fauna silvestre,Fauna,Fauna,"Cantidad de aves (cotorras, loros, palomas ) que transmiten la enfermedad Psitacosis.",,,,,,Reguladora de trámite,historico_2010_2019,2018,6,2,24,0,0,Jun
URY-201801318,2018-06-12,2018-06-12,,Soriano,Paraje Bizcocho,,,-33.3308,-58.0129,CAT_05,Residuos y basura,Envases de plaguicidas,Envases de plaguicidas,Quema de  tachos de agroquímicos.,,,,,,Web,historico_2010_2019,2018,6,2,24,1,0,Jun
URY-201801317,2018-06-12,2018-06-12,,Paysandú,Paysandu,,,-32.4094,-58.0787,CAT_09,Otro problema ambiental,Sustancias peligrosas,Sustancias peligrosas,"Vecino que tira aguas servidas para mi casa, es multado por la IMP.",,,,,,Web,historico_2010_2019,2018,6,2,24,1,0,Jun
URY-201801321,2018-06-13,2018-06-13,,Colonia,Nueva Palmira,,,-34.362,-57.8815,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,"Obras para conformar y pavimentar terreno, convirtiendo playa en un acopio, dejando tramos de cañería al descubierto.",,,,,,Personal,historico_2010_2019,2018,6,2,24,2,0,Jun
URY-201801320,2018-06-13,2018-06-13,,Colonia,Nueva Palmira,,,-34.6697,-58.0715,CAT_05,Residuos y basura,Residuos,Residuos,"Quema de podas, basura, cubiertas entre otras.",,,,,,Web,historico_2010_2019,2018,6,2,24,2,0,Jun
URY-201801319,2018-06-13,2018-06-13,,Montevideo,Piedras Blancas ,,,-34.8834,-56.2212,CAT_01,Fauna silvestre,Fauna,Fauna,Tenencia de ejemplar de carpinchos en domicilio particular.,,,,,,Web,historico_2010_2019,2018,6,2,24,2,0,Jun
URY-201801325,2018-06-14,2018-06-14,,San José,San Jose de Mayo,,,-34.2751,-56.7007,CAT_09,Otro problema ambiental,Otros,Otros,Tala de monte indígena entre santa Lucía y Aguas Corrientes.,,,,,,Web,historico_2010_2019,2018,6,2,24,3,0,Jun
URY-201801324,2018-06-14,2018-06-14,,Montevideo,Montevideo,,,-34.8634,-56.1827,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Tienen en operativo e instalado un baño cianurado s/ autorizacion de la IMM y DINAMA.,,,,,,Web,historico_2010_2019,2018,6,2,24,3,0,Jun
URY-201801323,2018-06-14,2018-06-14,,Maldonado,Punta del este,,,-34.998,-54.7447,CAT_08,Extracción y act. productivas,Extracción de minerales,Extracción de minerales,Camiones sacando arena del cordón dunar.,,,,,,Web,historico_2010_2019,2018,6,2,24,3,0,Jun
URY-201801322,2018-06-14,2018-06-14,,Montevideo,Montevideo,,,-34.7021,-55.7386,CAT_04,Contaminación del agua,Vertido de efluentes,Vertido de efluentes,Tienen en operativo e instalado un baño cianurado s/ autorización de la IMM y DINAMA.,,,,,,Web,historico_2010_2019,2018,6,2,24,3,0,Jun
URY-201801326,2018-06-15,2018-06-15,,Montevideo,Cerro,,,-35.0369,-56.126,CAT_04,Contaminación del agua,Contaminación cuerpo de agua,Contaminación cuerpo de agua,Derrame de combustible en bahía del Cerro,,,,,,Teléfono,historico_2010_2019,2018,6,2,24,4,0,Jun
URY-201801327,2018-06-16,2018-06-16,,Tacuarembó,Tacuarembo,,,-31.4932,-56.0016,CAT_01,Fauna silvestre,Fauna,Fauna,Cría de Carpincho atado con cadena en vía pública.,,,,,,Web,historico_2010_2019,2018,6,2,24,5,0,Jun
URY-201801329,2018-06-16,2018-06-16,,Rocha,Punta del Diablo,,,-34.5144,-54.5789,CAT_02,Costa y faja costera,Faja de defensas de costas,Faja de defensas de costas,Relleno de solares en Punta del Diablo con arena de medanos vivos de primera línea en la playa de la viuda. Se utiliza para fines particulares de relleno de lotes privados.,,,,,,Correo electrónico,historico_2010_2019,2018,6,2,24,5,0,Jun
URY-201801328,2018-06-16,2018-06-16,,Montevideo,Montevideo,,,-34.9295,-56.3272,CAT_03,Contaminación del aire,Olores,Olores,"Olores a gas, olores a carne hervida en refinería.",,,,,,Web,historico_2010_2019,2018,6,2,24,5,0,Jun
